SITE_ID,LATITUDE,LONGITUDE,MAX_HEIGHT_M,SITE_NAME,STATUS
101933,-31.876931,115.894573,18.0,"Hutchison Site Noranda Palms Shopping Centre cnr McGilvray & Benara Rds NORANDA",MATCHED
501995,-31.952645,115.857692,26.2,"Telstra/Hutchison Site 110 William St PERTH",MATCHED
25926,-31.960982,115.874096,21.0,"Hyatt Centre 99 Adelaide Terrace PERTH",MATCHED
9007302,-31.898503,115.977575,24.3,"3GIS Site 46 James St GUILDFORD",MATCHED
601339,-32.073393,115.790783,28.0,"Vodafone Site Nazareth House Cnr Collick and Winterfield HILTON",MATCHED
601479,-31.942456,115.92757,30.5,"CMTS Site Centenary Park cnr Great Eastern Hwy & Hardey Rd BELMONT",MATCHED
50760,-31.955634,115.864067,41.4,"Central Fire Station 480 Hay Street PERTH",MATCHED
601381,-32.366846,115.760415,34.9,"Vodafone Optus Site Lot 120 Crowley St PORT KENNEDY",MATCHED
601594,-32.059428,115.955031,39.0,"CMTS Site Walter Padbury Park Hume Rd THORNLIE",MATCHED
132085,-31.97495,115.784466,40.0,"Hutchison Site Claremont Showgrounds NW Light Tower CLAREMONT",MATCHED
25938,-31.953361,115.859111,66.1,"City Arcade Murray Street PERTH",MATCHED
26704,-31.95976,115.899295,38.0,"CMTS Site Burswood Rd VICTORIA PARK",MATCHED
9007554,-32.122363,115.982516,36.8,"Telstra Site 52 - 62 Mustang Rd CHAMPION LAKES",MATCHED
502036,-31.921401,115.928755,37.1,"Telstra/Hutchison Site Lot 10 River Rd BAYSWATER",MATCHED
205065,-32.093124,115.818721,43.6,"Hutchison Site Bungee West Lot 106 Progress Rd BIBRA LAKE",MATCHED
51034,-31.90067,115.896055,38.0,"Optus/Hutchison Site 5 Bookham St MORLEY",MATCHED
101057,-32.507147,115.761217,35.0,"CMTS Site Gordon Rd MEADOW SPRINGS",MATCHED
9004374,-32.008993,115.908176,48.0,"Wilson South 32 DUMOND STREET ST BENTLEY",MATCHED
101366,-31.958964,115.869285,43.3,"Hutchison Site 200 Adelaide Tce PERTH",MATCHED
9010187,-31.919414,115.866997,21.9,"Mount Lawley Campus Building 8",MATCHED
601172,-32.431861,115.767396,41.2,"Comm Site Crystaluna Drive GOLDEN BAY",MATCHED
9003488,-32.058035,115.751242,51.0,"Fremantle Hospital South Terrace FREMANTLE",MATCHED
27542,-32.534143,115.726794,42.0,"Telstra Exchange Pinjarra Road MANDURAH",MATCHED
9014890,-31.659905,115.706697,11.0,"Telstra Site 10 Hughie Edwards Dr MERRIWA",MATCHED
205071,-32.022401,115.971059,34.0,"Hutchison Site Mills Park Brixton St BECKENHAM",MATCHED
502237,-31.944557,115.863156,17.5,"Optus/Hutchison Site 15 Robinson Ave NORTHBRIDGE",MATCHED
205072,-32.046953,115.943214,34.0,"Hutchison Site Langford Sports Centre Langford Ave LANGFORD",MATCHED
50789,-31.971845,115.853052,28.2,"Telstra Site Mends St SOUTH PERTH",MATCHED
53808,-31.788491,116.001077,68.3,"CMTS Site 12341 West Swan Rd (Lot 9) ELLENBROOK",MATCHED
133378,-32.029432,115.84803,16.0,"Hutchison Site 23 Queens Rd MOUNT PLEASANT",MATCHED
27401,-32.351699,115.789835,50.0,"City of Rockingham Lot 660 Mandurah Road BALDIVIS",MATCHED
135466,-31.942887,115.874169,14.3,"322-324 Lord Street HIGHGATE",MATCHED
601099,-32.615721,115.639226,60.0,"WAWA Caddadup Tank Old Coast Road FLORIDA",MATCHED
26646,-31.993065,116.070541,32.0,"Telstra Yard Cnr Raymond and Godfrey Street WALLISTON",MATCHED
26450,-31.892048,116.002192,47.4,"Rail Terminal MIDLAND",MATCHED
205246,-32.046596,115.853339,36.5,"CMTS Site Freeway North Ramp Leach Hwy West Bound BATEMAN",MATCHED
101091,-32.168593,115.857169,37.2,"CMTS Site Lot 10 Gaebler Rd BANJUP",MATCHED
50781,-31.909947,115.869853,35.0,"Telstra/Hutchison Site Alexander Drive MENORA",MATCHED
600778,-32.054175,115.749546,27.0,"Telstra CMTS Site Queen Street FREMANTLE",MATCHED
133744,-32.038212,115.777164,25.0,"Palmyra North Telstra RBS 273 Canning Hwy PALMYRA",MATCHED
50776,-32.226826,115.790708,45.0,"Telstra Site cnr Thomas St & Rockingham Rd KWINANA",MATCHED
27097,-32.1013,115.920121,24.0,"Lot 479 Warton Road CANNING VALE",MATCHED
101364,-31.95391,115.848037,25.0,"Mountway Holiday Apartments 36 Mount Street PERTH",MATCHED
101650,-31.888536,115.823581,20.0,"Hutchison Site Macedonia Park 273 Albert St BALCATTA",MATCHED
601847,-31.957124,115.901136,24.0,"Hutchison Site 8 Vivian St BURSWOOD",MATCHED
25950,-31.954526,115.868302,47.0,"Royal Perth Hospital Wellington Street PERTH",MATCHED
50795,-31.968142,115.814271,52.3,"Telstra Site Queen Elizabeth Medical Centre (G Block) NEDLANDS",MATCHED
51048,-31.840211,115.869489,35.8,"WAWA Reservoir Koondoola Ave KOONDOOLA",MATCHED
205140,-32.068324,115.950798,15.4,"Hutchison Site Lot 13 Murdoch Rd THORNLIE",MATCHED
9007951,-32.292912,115.710326,12.9,"Telstra Site Cnr Safety Bay & Coventry Rds SHOALWATER",MATCHED
50807,-31.994606,115.536109,30.0,"Telstra Site Tent Land Thomson Bay ROTTNEST ISLAND",MATCHED
131194,-32.019879,115.942975,35.0,"Optus Site Station St Cannington Raceway CANNINGTON",MATCHED
9017580,-32.116333,115.813663,32.0,"Telstra Site 233 Barrington Street BIBRA LAKE",MATCHED
9001921,-31.797723,115.886117,41.0,"Telstra BTS",MATCHED
601266,-32.053562,115.750518,28.0,"Crane House 187 High St FREMANTLE",MATCHED
601202,-31.560906,116.470204,64.0,"Telstra GSM Site Water Tank Hill TOODYAY",MATCHED
198332,-31.92345,115.858392,27.4,"Telstra Site Rear of 1-3 Blake Street NORTH PERTH",MATCHED
602340,-31.819899,115.853148,32.0,"SubStation Hepburn Ave MARANGAROO",MATCHED
9009886,-31.753243,115.774977,28.5,"Rooftop Health Building Edith Cowan Univ 100 Joondalup Dr JOONDALUP",MATCHED
50775,-32.003047,115.882147,35.0,"CMTS Site Collier Golf Course Jackson Rd KARAWARA",MATCHED
502148,-31.978154,115.811253,15.0,"Ivory House 22-24 Stirling Highway DALKEITH",MATCHED
26601,-31.902172,116.219024,80.0,"Telstra Microwave Site Great Eastern Highway SAWYERS VALLEY",MATCHED
26262,-31.743985,115.772587,27.0,"Telstra Site Boas Ave JOONDALUP",MATCHED
601101,-31.877344,115.936538,47.0,"CMTS Site Lockridge High School Benara Rd KIARA",MATCHED
205792,-31.670969,115.74222,36.0,"Hutchison Site Lot 4 2056 Wanneroo Rd NEERABUP",MATCHED
206106,-32.346747,115.761985,35.5,"Telstra/Hutchison Site Warnbro Shopping Centre Lot 909 Warnbro Sound Ave WARNBRO",MATCHED
131726,-32.196543,115.783142,39.2,"CMTS Site 16 Lionel Street NAVAL BASE",MATCHED
9014891,-31.724734,115.749237,35.0,"Telstra Site Curran Ct JOONDALUP",MATCHED
131666,-31.975314,115.949582,31.1,"Vodafone Site 9 Hodgson Ave KEWDALE",MATCHED
132779,-32.033615,115.836525,24.7,"Booragoon East Telstra Radio Base Station Garden City Shopping Centre BOORAGOON",MATCHED
601157,-31.982546,115.953585,32.5,"Telstra Site 31-33 Miles Rd KEWDALE",MATCHED
602633,-32.538454,115.743792,35.0,"Police Complex Cnr Mandurah Bypass & Pinjarra Rds MANDURAH",MATCHED
51039,-31.991243,115.898147,25.6,"CMTS Site 54 Devenish St EAST VICTORIA PARK",MATCHED
53542,-31.99058,115.916445,39.2,"Adept Cnr Banks and Milford St EAST VICTORIA PARK",MATCHED
9003554,-32.275346,115.730743,34.9,"Nautilus Appartments 21 Rockingham Beach Road ROCKINGHAM",MATCHED
501902,-31.89539,116.025959,35.0,"Hutchison Site 29 James St BELLEVUE",MATCHED
602755,-31.868564,116.01585,35.8,"Optus/Telstra Site Shire of Swan Depot Bishop Rd MIDDLE SWAN",MATCHED
27107,-32.067786,115.91382,45.0,"Telstra Radio Terminal Baile Road CANNING VALE",MATCHED
9002033,-32.055313,115.926477,29.3,"Telstra BTS 6 Coulson Way CANNINGVALE",MATCHED
26447,-31.909465,116.062182,40.0,"WA SES Site Padbury Road GREENMOUNT",MATCHED
50766,-31.8768,115.798569,35.0,"Telstra/Hutchison Site Shopping Plaza Wishart St GWELUP",MATCHED
50755,-32.028164,115.952807,27.0,"Telstra Site Lot 36 Albany Hwy BECKENHAM",MATCHED
26271,-31.727908,115.762025,35.0,"Joondalup Water Tower Water Tower Park Moondara Way JOONDALUP",MATCHED
9012432,-31.776926,115.755256,13.6,"Beldon Shopping Centre Cnr Marmion Avenue and Gunter Grove BELDON",MATCHED
50805,-31.934206,115.768955,40.0,"Water Corporation Tower Bold Park CITY BEACH",MATCHED
500728,-34.92506,138.55002,25.0,"Telstra/Hutchison Site The Lodge Motel 281 Henley Beach Rd BROOKLYN PARK",MATCHED
133714,-35.012717,138.654162,22.0,"Telstra Firle CMTS Plaza Carpark 171 Glynburn Road FIRLE",MATCHED
101802,-34.984227,138.57519,20.0,"Hutchison Site 135 Rozelle Ave MELROSE PARK",MATCHED
23122,-34.966575,138.714044,53.0,"Telstra Tower Mount Bonython Lot 12 Summit Rd CLELAND",MATCHED
500732,-34.906883,138.530095,30.5,"Telstra/Vodafone Site NDC property Adele Ave KIDMAN PARK",MATCHED
9017284,-35.131641,138.469609,6.0,"Telstra Special Event Lot 10",MATCHED
501159,-35.061262,138.583945,22.0,"Telstra Site Happy Valley Drive FLAGSTAFF HILL",MATCHED
205101,-34.747956,138.681532,24.0,"Hutchison Site Bungarra St HILLBANK",MATCHED
500958,-35.017483,138.512013,27.0,"Telstra Site cnr Jetty Rd & Esplanade on end of Brighton Jetty BRIGHTON",MATCHED
502174,-35.029978,138.541696,25.0,"Hutchison Site cnr Seacombe & Morphett Rds SEAVIEW DOWNS",MATCHED
501834,-34.710171,138.664846,30.0,"Hutchison Site 7 Barfield Cres ELIZABETH WEST",MATCHED
9006751,-34.918422,138.493899,12.4,"Henley_Beach_West_5022040 330 SEAVIEW RD HENLEY BEACH",MATCHED
501074,-34.688338,138.69006,39.0,"Vodafone/Hutchison Tower cnr Munno Para Boulevarde & Main North Rd SMITHFIELD",MATCHED
9001379,-35.154251,138.526169,26.0,"Telstra RBS Gates Road HACKHAM",MATCHED
204987,-34.900894,138.56564,23.0,"Hutchison Site 395 Port Rd CROYDON",MATCHED
101750,-34.994096,138.55666,22.0,"Hutchison Site 319 Oaklands Rd PARKHOLME",MATCHED
502309,-34.678307,138.690219,36.1,"AAPT Base Station Monopole 16 Palina Court SMITHFIELD",MATCHED
43481,-34.913371,138.514504,14.0,"Target Tapleys Hill Road FULHAM GARDENS",MATCHED
9009453,-34.932191,138.620968,13.0,"Telstra Temp RBS Site Victoria Park Racecourse ADELAIDE",MATCHED
500948,-34.666082,138.901044,35.5,"Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN",MATCHED
101943,-34.977755,138.555404,17.2,"CMTS Site Fitness Centre 546 Marion Rd PLYMPTON PARK",MATCHED
22142,-34.932351,138.599892,49.7,"Optus Site 345 King William St ADELAIDE",MATCHED
500970,-34.94047,138.62305,59.4,"Telstra/Optus Site 220 Greenhill Rd EASTWOOD",MATCHED
133003,-34.908896,138.5605,20.0,"Telstra Welland CMTS 28 Musgrave Avenue WELLAND",MATCHED
205093,-34.929235,138.506944,24.0,"Hutchison site Lexington Road HENLEY BEACH SOUTH",MATCHED
133002,-34.81812,138.6036,30.4,"Telstra Site The Levels 6 E W Pitts Avenue CAVAN",MATCHED
131986,-34.925447,138.60087,22.1,"CDMA Mezzanine Floor Telstra House 30 Pirie Street ADELAIDE",MATCHED
500276,-34.922307,138.596606,38.0,"Telstra/Hutchison Site 125 North Terrace ADELAIDE",MATCHED
204989,-34.965551,138.613083,24.0,"Hutchison Site Lot 1 Cambridge Tce KINGSWOOD",MATCHED
9011965,-34.837031,138.512018,30.0,"Telstra Site Off Ocean Steamers Rd PORT ADELAIDE",MATCHED
23257,-35.170369,138.479873,30.9,"Substation Jarred Road PORT NOARLUNGA SOUTH",MATCHED
9001825,-35.059731,138.620849,19.0,"Aberfoyle Park East Telstra RBS 459 Main Road COROMANDEL VALLEY",MATCHED
22609,-35.015657,138.546321,36.0,"Telstra Optus Vodafone Site 297 Diagonal Road OAKLANDS PARK",MATCHED
500654,-35.10507,138.520936,27.6,"CMTS NW Corner of Hillier and Sherrifs Roads REYNELLA",MATCHED
9001424,-34.911121,138.58438,34.3,"Vodafone Rooftop 147 Strangways Terrace NORTH ADELAIDE",MATCHED
9007627,-34.94843,138.50812,30.0,"Telstra Site Military Rd WEST BEACH",MATCHED
9007705,-27.42748,152.98142,28.0,"Telstra Site Lloyd St ENOGGERA",MATCHED
9007808,-27.44943,153.02728,60.0,"Telstra Site Herston Rd HERSTON",MATCHED
101813,-31.918889,115.822307,31.9,"Wilandra Apartments 16 Leeder St GLENDALOUGH",MATCHED
9001417,-32.786154,116.451535,33.0,"BGM Village Tower Soldiers Road BODDINGTON",MATCHED
403618,-27.411466,152.934597,37.0,"Optus Site 164 Upper Kedron Rd UPPER KEDRON",MATCHED
400896,-28.084608,153.42444,15.4,"Telstra PMTS Site Bermuda St near Christine Ave ROBINA",MATCHED
13462,-27.717849,153.240731,36.0,"Optus/Hutchison Site Stonemaster Quarries Yellowood Rd STAPYLTON",MATCHED
13527,-27.995158,153.343796,25.0,"Telstra Exchange 31 Nerang-Broadbeach Rd NERANG",MATCHED
13738,-27.887344,153.388759,32.0,"Telstra Exchange Thrush & Robin Aves PARADISE POINT",MATCHED
50709,-27.977743,153.351724,20.0,"Telstra PMTS Site Water Treatment Plant off Jacobs Rd NERANG",MATCHED
501970,-34.89806,138.585407,14.0,"Hutchison Site 29 Torrens Rd OVINGHAM",MATCHED
13454,-27.707466,153.20189,31.4,"Telstra/Hutchison Site Kingdom Hall Pine Ave BEENLEIGH",MATCHED
101063,-35.003538,138.513355,27.0,"Vodafone Site Minda House King George Ave NORTH BRIGHTON",MATCHED
9002737,-27.607379,153.112111,25.0,"TELSTRA SITE 34 Smallwood St UNDERWOOD",MATCHED
400872,-27.88064,153.33102,26.4,"Telstra PMTS Site Oxenford-Southport Rd Opp Monterey Keys Dr OXENFORD",MATCHED
13224,-27.497909,153.222575,31.0,"Telstra Exchange Collingwood Rd WELLINGTON POINT",MATCHED
401895,-27.737166,153.026611,44.0,"Optus Site 2/30 Kooringal Rd MUNRUBEN",MATCHED
501869,-34.92721,138.534489,21.0,"Hutchison Site Anglican Church cnr May Tce & Henley Beach Rd LOCKLEYS",MATCHED
101930,-34.869044,138.539191,42.0,"CMTS Site Lot 4 Burwood Ave WOODVILLE NORTH",MATCHED
501907,-34.881057,138.494463,43.7,"Hutchison Site SANFL Football Park West Lakes Boulevard WEST LAKES",MATCHED
500814,-34.958503,138.561856,33.8,"CMTS Site 197-203 Anzac Hwy PLYMPTON",MATCHED
131236,-34.945874,138.584028,28.0,"Optus site Wayville Showground WAYVILLE",MATCHED
101761,-34.85246,138.58297,25.0,"Green Hornet Landscaping Churchill Road KILBURN",MATCHED
501969,-34.909838,138.575987,26.0,"Hutchison Site Brewery 107 Port Rd THEBARTON",MATCHED
9008501,-34.980354,138.51973,28.0,"Telstra Site 119 Jetty Rd GLENELG",MATCHED
9008166,-28.009561,153.411597,12.0,"3GIS Site 42 Bundall Rd BUNDALL",MATCHED
133831,-27.869989,153.368783,36.0,"Sickle Av Boykambil HOPE ISLAND",MATCHED
135228,-27.95092,153.359953,27.0,"Optus Site Gaven South 12 Bushwood Drive PARKWOOD",MATCHED
9001367,-27.61832,152.854337,39.0,"Collingwood Park Telstra RBS off Hunt Street COLLINGWOOD PARK IPSWICH",MATCHED
15984,-26.692908,153.04457,53.0,"Telstra Radio Terminal Burnett St BUDERIM",MATCHED
13901,-28.04914,153.42668,33.0,"Telstra Exchange Sunshine Bvd & Arcadia Dr MERMAID WATERS",MATCHED
401770,-27.659951,152.7425,33.0,"Optus Site 478 Warwick Rd YAMANTO",MATCHED
9000682,-27.459321,153.037527,16.0,"Fortitude Valley East 67 Robertson St FORTITUDE VALLEY",MATCHED
9000640,-27.386444,153.076681,25.0,"Telstra Site 46 Crockford St BANYO",MATCHED
198048,-27.661233,153.035434,31.8,"Vodafone/Optus Site 4 Central Court HILLCREST",MATCHED
9008357,-27.53183,153.013247,25.0,"3GIS Site Lot 62 -Gus St YEERONGPILLY",MATCHED
9008175,-27.956191,153.410067,21.0,"3GIS Site Gold Coast Hwy HEYDON HEIGHTS",MATCHED
9008171,-28.053381,153.356387,28.3,"3GIS Site Pacific Hwy MUDGEERABA",MATCHED
9002068,-27.240651,153.016999,25.4,"Westfield Nth Lakes Cnr Anzac Ave and North Lakes Drive MANGO HILL QLD 4509",MATCHED
402451,-27.392078,152.944622,15.0,"PRSC Reservoir Site Cnr Caesar & Hutton Rds FERNY HILLS",MATCHED
9008176,-27.966691,153.414077,38.5,"3GIS Site 21 Nerang St SOUTHPORT",MATCHED
400883,-28.010799,153.369478,27.0,"Telstra PMTS Site Cnr Nerang-Broadbeach & Birmingham Rds CARRARA",MATCHED
9008180,-27.40459,153.060407,26.0,"3GIS Site 1225 Aspinall St NUNDAH",MATCHED
400850,-27.378351,153.172427,34.0,"Telstra Fishermans Island Exchange Port Dr FISHERMAN ISLANDS",MATCHED
400870,-27.6778,153.077117,33.5,"Telstra/Optus/Vodafone Site Rear of 10 Magnesium Dr CRESTMEAD",MATCHED
101806,-27.979906,153.377,32.3,"Hutchison Site 19 Enterprise St MOLENDINAR",MATCHED
9008181,-27.44433,153.043928,17.5,"3GIS Site 141 - 143 Breakfast Creek Rd NEWSTEAD",MATCHED
13292,-27.583369,153.294054,33.0,"Telstra Radio Terminal Colburn Av VICTORIA POINT",MATCHED
501892,-27.59005,153.105589,30.5,"Hutchison Site 29 Millers Rd EIGHT MILE PLAINS",MATCHED
9003423,-27.447501,153.031663,33.0,"Tunnel Control Centre Roof Sneyd Street BOWEN HILLS",MATCHED
401342,-27.47063,153.029907,17.0,"Telstra GSM Site 169 Mary St BRISBANE",MATCHED
9002706,-27.60643,152.91904,30.0,"TELSTRA SITE Lot 4 Waterford Rd GAILES",MATCHED
13278,-27.55656,153.26599,19.5,"87-95 Cleveland-Redland Bay Rd THORNLANDS",MATCHED
50708,-28.15874,153.45943,26.2,"Telstra Exchange Galleon Way CURRUMBIN WATERS",MATCHED
198328,-27.601444,152.972374,24.6,"Optus/Hutchison Site 43 Partridge St INALA",MATCHED
13691,-27.228191,153.104075,39.0,"Telstra Site Hospital Anzac Ave REDCLIFFE",MATCHED
204867,-27.513288,152.97429,30.0,"Hutchison Site AFL Club Chelmer Oval Chelmer St East CHELMER",MATCHED
401985,-27.624148,152.968729,24.0,"Optus/Hutchison Site Clock Tower Shopping Centre Forest Lake Bvd FOREST LAKE",MATCHED
502307,-27.567165,153.220749,40.0,"Hutchison Site Baseball Club 20 Duncan Road SHELDON",MATCHED
401301,-27.526594,153.091706,27.4,"Vodafone/Hutchison Site Block A Moreton TAFE Mt Gravatt Campus Cavendish Rd MOUNT GRAVATT EAST",MATCHED
101652,-28.048547,153.43548,18.0,"Hutchison Site Markeri Plaza cnr Gold Coast Hwy & Markeri St MERMAID BEACH",MATCHED
9007661,-27.526241,153.279538,21.0,"Telstra Site 11 Wharf St CLEVELAND",MATCHED
401986,-27.304593,152.936157,30.0,"Optus/Telstra Site Warra La off Ira Buckby Rd CASHMERE",MATCHED
9013257,-27.783072,153.257572,40.0,"Optus Monopole 58 Blanck Street ORMEAU",MATCHED
9002106,-27.481177,153.022927,59.6,"Cnr Grey & Tribune Sts SOUTH BRISBANE",MATCHED
51580,-28.103891,153.41519,20.0,"Telstra PMTS Site Ern Harley Dr ANDREWS",MATCHED
50725,-27.451671,153.03142,16.0,"Telstra PMTS Site Exhibition Ground BOWEN HILLS",MATCHED
9000616,-27.450678,153.058856,35.0,"Telstra Monopole 142 Oxford Street BULIMBA",MATCHED
9007475,-27.749351,153.347257,30.0,"Telstra Site Cababge Tree Point Rd STEIGLITZ",MATCHED
204924,-27.367198,153.079925,34.7,"CCAL H3GA Pole 185 Elliot Rd BANYO",MATCHED
12319,-27.449415,153.027372,52.2,"Handhelds around the Royal Brisbane Hospital Complex Bowen Bridge Rd HERSTON",MATCHED
12625,-27.390282,153.023464,33.0,"Plant Room Rooftop CICW Building No 15 Prince Charles Hospital Rode Rd CHERMSIDE",MATCHED
400917,-27.237307,153.107447,16.0,"Telstra Exchange 46 MacDonnell Rd MARGATE",MATCHED
400861,-27.599756,153.149932,20.0,"Telstra PMTS Site Underwood Park Underwood Rd PRIESTDALE",MATCHED
9016990,-27.961641,153.384757,10.0,"Telstra Site Lot 460",MATCHED
401354,-27.984927,153.426909,15.0,"Telstra Temp PMTS Site for Indy Gold Coast Hwy Paradise Waters SURFERS PARADISE",MATCHED
9003104,-28.067252,153.377845,27.5,"Telstra Skilled Park Stadium Cheltenham Dr ROBINA",MATCHED
9002519,-27.12512,152.935388,31.0,"Telstra Site",MATCHED
9002722,-27.44044,153.040071,30.0,"TELSTRA SITE Thompson St BOWEN HILLS",MATCHED
13296,-27.613083,153.279408,20.4,"Shire Council Reservoir Giles Rd REDLAND BAY",MATCHED
14056,-27.6119,152.88564,20.0,"Telstra PMTS Site Bellevue Rd GOODNA",MATCHED
9007292,-27.2594,153.0869,30.0,"Telstra Site Hornibrook Esp CLONTARF",MATCHED
9015747,-27.751822,153.2382,30.0,"Telstra Site 31 Burnside Rd STAPYLTON",MATCHED
9001366,-27.53354,153.204158,29.6,"Capalaba South Telstra RBS 19-20 Steel Street CAPALABA REDLAND SHIRE",MATCHED
101655,-27.499027,153.046002,16.0,"Hutchison Site 57 Old Cleveland Rd STONES CORNER",MATCHED
501910,-27.561639,153.07812,23.0,"Hutchison Site Dept of Training & Employment McGregor Rd UPPER MOUNT GRAVATT",MATCHED
101669,-28.085581,153.425258,16.5,"Hutchison Site cnr Bermuda St & Christine Ave ROBINA",MATCHED
501904,-27.962383,153.377397,30.0,"Hutchison Site Griffith University Athletic Field University Dr SOUTHPORT",MATCHED
13838,-28.005392,153.428451,32.0,"AAPT/Hutchison Site 50 Appel St SURFERS PARADISE",MATCHED
9001378,-27.45986,152.96474,30.8,"Telstra RBS Bardon Reservoir Macrae Road BARDON",MATCHED
133723,-27.256299,152.979714,28.8,"Telstra/Hutchison Site cnr Anzac Ave & Narangba Rd KALLANGUR",MATCHED
133730,-27.37531,153.179463,30.0,"Telstra Fisherman Islands North Site Port Dr FISHERMAN ISLANDS",MATCHED
133724,-28.235359,153.558712,30.0,"Telstra Radio Terminal 13 Waugh St CHINDERAH",MATCHED
204593,-27.61092,153.02154,41.0,"Hutchison Site 169 Brookbent Rd PALLARA",MATCHED
53540,-27.619421,152.754778,34.8,"Vodafone/Council Site Water Tower Chelmsford Ave Denmark Hill IPSWICH",MATCHED
101605,-27.96052,153.424889,18.0,"Hutchison Site Admin Bldg Sea World Sea World Dr MAIN BEACH",MATCHED
101709,-27.491752,153.040421,15.8,"Hutchison Site MTQ House cnr 141 Logan Rd & Qualtrough St WOOLLOONGABBA",MATCHED
502053,-27.862659,153.312306,30.8,"Hutchison Site Dreamworld Dreamworld Parkway COOMERA",MATCHED
133794,-27.469179,153.021508,26.0,"Hutchison Site 376 George St BRISBANE",MATCHED
53104,-28.002045,153.430879,15.9,"Optus Site Raptis Plaza 4 The Esplanade SURFERS PARADISE",MATCHED
204571,-27.468665,153.070646,16.0,"Hutchison Site 602 Wynnum Rd MORNINGSIDE",MATCHED
101674,-27.500802,152.97317,26.0,"Hutchison Site Indooroopilly Shopping Centre 69 Station Rd INDOOROOPILLY",MATCHED
13225,-27.50333,153.12611,31.0,"Telstra/Hutchison Site Gateway Arterial & Old Cleveland Rds BELMONT",MATCHED
401834,-27.47252,152.998015,21.9,"Optus Site Auchen Towers 364 Milton Rd AUCHENFLOWER",MATCHED
9003898,-27.31445,152.958067,35.0,"Strathpine West KREMZOW ST WARNER",MATCHED
402001,-27.658336,152.907888,34.9,"Optus/Vodafone Site adj Reservoir cnr Springfield Pky & Mur Blvd SPRINGFIELD",MATCHED
9007450,-26.715579,153.104818,20.8,"Telstra Site Kawana Way - Military Rd MOUNTAIN CREEK",MATCHED
13281,-27.529607,153.263348,25.0,"Telstra Exchange cnr Russell & Waterloo Sts CLEVELAND",MATCHED
101965,-27.429261,153.064185,22.2,"Hutchison/Vodafone Site Site Eagle Farm Racecourse Lancaster Rd ASCOT",MATCHED
401006,-27.452665,153.029397,13.0,"NEC Bldg 527 Gregory Tce BOWEN HILLS",MATCHED
13126,-27.618634,153.125228,21.0,"Telstra PMTS Site Opp 3359 Pacific Hwy SLACKS CREEK",MATCHED
